 1.862087e+00  1.911524e-01 -2.560440e-08 
 1.866380e+00  1.911524e-01 -2.566342e-08 
 1.870682e+00  1.911524e-01 -2.572259e-08 
 1.874995e+00  1.911524e-01 -2.578188e-08 
 1.879317e+00  1.911524e-01 -2.584132e-08 
 1.883649e+00  1.911524e-01 -2.590089e-08 
 1.887991e+00  1.911524e-01 -2.596059e-08 
 1.892344e+00  1.911524e-01 -2.602044e-08 
 1.896706e+00  1.911524e-01 -2.608042e-08 
 1.901078e+00  1.911524e-01 -2.614054e-08 
 1.905461e+00  1.911524e-01 -2.620080e-08 
 1.909853e+00  1.911524e-01 -2.626120e-08 
 1.914256e+00  1.911524e-01 -2.632174e-08 
 1.918669e+00  1.911524e-01 -2.638242e-08 
 1.923092e+00  1.911524e-01 -2.644324e-08 
 1.927525e+00  1.911524e-01 -2.650419e-08 
 1.931968e+00  1.911524e-01 -2.656529e-08 
 1.936422e+00  1.911524e-01 -2.662653e-08 
 1.940886e+00  1.911524e-01 -2.668791e-08 
 1.945360e+00  1.911524e-01 -2.674943e-08 
 1.949845e+00  1.911524e-01 -2.681110e-08 
 1.954339e+00  1.911524e-01 -2.687290e-08 
 1.958845e+00  1.911524e-01 -2.693485e-08 
 1.963360e+00  1.911524e-01 -2.699694e-08 
 1.967886e+00  1.911524e-01 -2.705918e-08 
 1.972423e+00  1.911524e-01 -2.712156e-08 
 1.976970e+00  1.911524e-01 -2.718408e-08 
 1.981527e+00  1.911524e-01 -2.724674e-08 
 1.986095e+00  1.911524e-01 -2.730955e-08 
 1.990673e+00  1.911524e-01 -2.737251e-08 
 1.995262e+00  1.911524e-01 -2.743561e-08 
 1.999862e+00  1.911524e-01 -2.749886e-08 
 2.004472e+00  1.911524e-01 -2.756225e-08 
 2.009093e+00  1.911524e-01 -2.762578e-08 
 2.013724e+00  1.911524e-01 -2.768947e-08 
 2.018366e+00  1.911524e-01 -2.775330e-08 
 2.023019e+00  1.911524e-01 -2.781728e-08 
 2.027683e+00  1.911524e-01 -2.788140e-08 
 2.032357e+00  1.911524e-01 -2.794568e-08 
 2.037042e+00  1.911524e-01 -2.801010e-08 
 2.041738e+00  1.911524e-01 -2.807467e-08 
 2.046445e+00  1.911524e-01 -2.813939e-08 
 2.051162e+00  1.911524e-01 -2.820425e-08 
 2.055891e+00  1.911524e-01 -2.826927e-08 
 2.060630e+00  1.911524e-01 -2.833444e-08 
 2.065380e+00  1.911524e-01 -2.839976e-08 
 2.070141e+00  1.911524e-01 -2.846522e-08 
 2.074914e+00  1.911524e-01 -2.853084e-08 
 2.079697e+00  1.911524e-01 -2.859661e-08 
 2.084491e+00  1.911524e-01 -2.866254e-08 
 2.089296e+00  1.911524e-01 -2.872861e-08 
 2.094112e+00  1.911524e-01 -2.879484e-08 
 2.098940e+00  1.911524e-01 -2.886122e-08 
 2.103778e+00  1.911524e-01 -2.892775e-08 
 2.108628e+00  1.911524e-01 -2.899443e-08 
 2.113489e+00  1.911524e-01 -2.906127e-08 
 2.118361e+00  1.911524e-01 -2.912826e-08 
 2.123244e+00  1.911524e-01 -2.919541e-08 
 2.128139e+00  1.911524e-01 -2.926271e-08 
 2.133045e+00  1.911524e-01 -2.933017e-08 
 2.137962e+00  1.911524e-01 -2.939779e-08 
 2.142891e+00  1.911524e-01 -2.946555e-08 
 2.147830e+00  1.911524e-01 -2.953348e-08 
 2.152782e+00  1.911524e-01 -2.960156e-08 
 2.157744e+00  1.911524e-01 -2.966980e-08 
 2.162719e+00  1.911524e-01 -2.973820e-08 
 2.167704e+00  1.911524e-01 -2.980675e-08 
 2.172701e+00  1.911524e-01 -2.987546e-08 
 2.177710e+00  1.911524e-01 -2.994433e-08 
 2.182730e+00  1.911524e-01 -3.001336e-08 
 2.187762e+00  1.911524e-01 -3.008255e-08 
 2.192805e+00  1.911524e-01 -3.015190e-08 
 2.197860e+00  1.911524e-01 -3.022140e-08 
 2.202926e+00  1.911524e-01 -3.029107e-08 
 2.208005e+00  1.911524e-01 -3.036090e-08 
 2.213095e+00  1.911524e-01 -3.043089e-08 
 2.218196e+00  1.911524e-01 -3.050104e-08 
 2.223310e+00  1.911524e-01 -3.057135e-08 
 2.228435e+00  1.911524e-01 -3.064182e-08 
 2.233572e+00  1.911524e-01 -3.071246e-08 
 2.238721e+00  1.911524e-01 -3.078326e-08 
 2.243882e+00  1.911524e-01 -3.085422e-08 
 2.249055e+00  1.911524e-01 -3.092535e-08 
 2.254239e+00  1.911524e-01 -3.099664e-08 
 2.259436e+00  1.911524e-01 -3.106809e-08 
 2.264644e+00  1.911524e-01 -3.113971e-08 
 2.269865e+00  1.911524e-01 -3.121150e-08 
 2.275097e+00  1.911524e-01 -3.128345e-08 
 2.280342e+00  1.911524e-01 -3.135556e-08 
 2.285599e+00  1.911524e-01 -3.142785e-08 
 2.290868e+00  1.911524e-01 -3.150029e-08 
 2.296149e+00  1.911524e-01 -3.157291e-08 
 2.301442e+00  1.911524e-01 -3.164569e-08 
 2.306747e+00  1.911524e-01 -3.171864e-08 
 2.312065e+00  1.911524e-01 -3.179176e-08 
 2.317395e+00  1.911524e-01 -3.186505e-08 
 2.322737e+00  1.911524e-01 -3.193851e-08 
 2.328091e+00  1.911524e-01 -3.201213e-08 
 2.333458e+00  1.911524e-01 -3.208593e-08 
 2.338837e+00  1.911524e-01 -3.215989e-08 
 2.344229e+00  1.911524e-01 -3.223403e-08 
 2.349633e+00  1.911524e-01 -3.230834e-08 
 2.355049e+00  1.911524e-01 -3.238282e-08 
 2.360478e+00  1.911524e-01 -3.245747e-08 
 2.365920e+00  1.911524e-01 -3.253229e-08 
 2.371374e+00  1.911524e-01 -3.260728e-08 
 2.376840e+00  1.911524e-01 -3.268245e-08 
 2.382319e+00  1.911524e-01 -3.275779e-08 
 2.387811e+00  1.911524e-01 -3.283331e-08 
 2.393316e+00  1.911524e-01 -3.290899e-08 
 2.398833e+00  1.911524e-01 -3.298486e-08 
 2.404363e+00  1.911524e-01 -3.306090e-08 
 2.409905e+00  1.911524e-01 -3.313711e-08 
 2.415461e+00  1.911524e-01 -3.321350e-08 
 2.421029e+00  1.911524e-01 -3.329006e-08 
 2.426610e+00  1.911524e-01 -3.336680e-08 
 2.432204e+00  1.911524e-01 -3.344372e-08 
 2.437811e+00  1.911524e-01 -3.352082e-08 
 2.443431e+00  1.911524e-01 -3.359809e-08 
 2.449063e+00  1.911524e-01 -3.367554e-08 
 2.454709e+00  1.911524e-01 -3.375317e-08 
 2.460368e+00  1.911524e-01 -3.383098e-08 
 2.466039e+00  1.911524e-01 -3.390897e-08 
 2.471724e+00  1.911524e-01 -3.398714e-08 
 2.477422e+00  1.911524e-01 -3.406549e-08 
 2.483133e+00  1.911524e-01 -3.414402e-08 
 2.488857e+00  1.911524e-01 -3.422273e-08 
 2.494595e+00  1.911524e-01 -3.430162e-08 
 2.500345e+00  1.911524e-01 -3.438069e-08 
 2.506109e+00  1.911524e-01 -3.445995e-08 
 2.511886e+00  1.911524e-01 -3.453939e-08 
 2.517677e+00  1.911524e-01 -3.461901e-08 
 2.523481e+00  1.911524e-01 -3.469881e-08 
 2.529298e+00  1.911524e-01 -3.477880e-08 
 2.535129e+00  1.911524e-01 -3.485897e-08 
 2.540973e+00  1.911524e-01 -3.493933e-08 
 2.546830e+00  1.911524e-01 -3.501988e-08 
 2.552701e+00  1.911524e-01 -3.510061e-08 
 2.558586e+00  1.911524e-01 -3.518152e-08 
 2.564484e+00  1.911524e-01 -3.526262e-08 
 2.570396e+00  1.911524e-01 -3.534391e-08 
 2.576321e+00  1.911524e-01 -3.542539e-08 
 2.582260e+00  1.911524e-01 -3.550705e-08 
 2.588213e+00  1.911524e-01 -3.558890e-08 
 2.594179e+00  1.911524e-01 -3.567094e-08 
 2.600160e+00  1.911524e-01 -3.575317e-08 
 2.606154e+00  1.911524e-01 -3.583559e-08 
 2.612161e+00  1.911524e-01 -3.591820e-08 
 2.618183e+00  1.911524e-01 -3.600100e-08 
 2.624219e+00  1.911524e-01 -3.608399e-08 
 2.630268e+00  1.911524e-01 -3.616718e-08 
 2.636331e+00  1.911524e-01 -3.625055e-08 
 2.642409e+00  1.911524e-01 -3.633412e-08 
 2.648500e+00  1.911524e-01 -3.641788e-08 
 2.654606e+00  1.911524e-01 -3.650183e-08 
 2.660725e+00  1.911524e-01 -3.658597e-08 
 2.666859e+00  1.911524e-01 -3.667031e-08 
 2.673006e+00  1.911524e-01 -3.675485e-08 
 2.679168e+00  1.911524e-01 -3.683958e-08 
 2.685344e+00  1.911524e-01 -3.692450e-08 
 2.691535e+00  1.911524e-01 -3.700962e-08 
 2.697739e+00  1.911524e-01 -3.709493e-08 
 2.703958e+00  1.911524e-01 -3.718045e-08 
 2.710192e+00  1.911524e-01 -3.726616e-08 
 2.716439e+00  1.911524e-01 -3.735206e-08 
 2.722701e+00  1.911524e-01 -3.743817e-08 
 2.728978e+00  1.911524e-01 -3.752447e-08 
 2.735269e+00  1.911524e-01 -3.761098e-08 
 2.741574e+00  1.911524e-01 -3.769768e-08 
 2.747894e+00  1.911524e-01 -3.778458e-08 
 2.754229e+00  1.911524e-01 -3.787168e-08 
 2.760578e+00  1.911524e-01 -3.795899e-08 
 2.766942e+00  1.911524e-01 -3.804649e-08 
 2.773320e+00  1.911524e-01 -3.813420e-08 
 2.779713e+00  1.911524e-01 -3.822211e-08 
 2.786121e+00  1.911524e-01 -3.831022e-08 
 2.792544e+00  1.911524e-01 -3.839853e-08 
 2.798981e+00  1.911524e-01 -3.848705e-08 
 2.805434e+00  1.911524e-01 -3.857577e-08 
 2.811901e+00  1.911524e-01 -3.866470e-08 
 2.818383e+00  1.911524e-01 -3.875383e-08 
 2.824880e+00  1.911524e-01 -3.884317e-08 
 2.831392e+00  1.911524e-01 -3.893271e-08 
 2.837919e+00  1.911524e-01 -3.902246e-08 
 2.844461e+00  1.911524e-01 -3.911241e-08 
 2.851018e+00  1.911524e-01 -3.920258e-08 
 2.857591e+00  1.911524e-01 -3.929295e-08 
 2.864178e+00  1.911524e-01 -3.938353e-08 
 2.870781e+00  1.911524e-01 -3.947432e-08 
 2.877398e+00  1.911524e-01 -3.956531e-08 
 2.884032e+00  1.911524e-01 -3.965652e-08 
 2.890680e+00  1.911524e-01 -3.974794e-08 
 2.897344e+00  1.911524e-01 -3.983957e-08 
 2.904023e+00  1.911524e-01 -3.993141e-08 
 2.910717e+00  1.911524e-01 -4.002346e-08 
 2.917427e+00  1.911524e-01 -4.011572e-08 
 2.924152e+00  1.911524e-01 -4.020820e-08 
 2.930893e+00  1.911524e-01 -4.030089e-08 
 2.937650e+00  1.911524e-01 -4.039379e-08 
 2.944422e+00  1.911524e-01 -4.048691e-08 
 2.951209e+00  1.911524e-01 -4.058024e-08 
 2.958012e+00  1.911524e-01 -4.067379e-08 
 2.964831e+00  1.911524e-01 -4.076755e-08 
 2.971666e+00  1.911524e-01 -4.086153e-08 
 2.978516e+00  1.911524e-01 -4.095572e-08 
 2.985383e+00  1.911524e-01 -4.105014e-08 
 2.992265e+00  1.911524e-01 -4.114477e-08 
 2.999163e+00  1.911524e-01 -4.123962e-08 
 3.006076e+00  1.911524e-01 -4.133468e-08 
 3.013006e+00  1.911524e-01 -4.142997e-08 
 3.019952e+00  1.911524e-01 -4.152548e-08 
 3.026913e+00  1.911524e-01 -4.162120e-08 
 3.033891e+00  1.911524e-01 -4.171715e-08 
 3.040885e+00  1.911524e-01 -4.181332e-08 
 3.047895e+00  1.911524e-01 -4.190971e-08 
 3.054921e+00  1.911524e-01 -4.200632e-08 
 3.061963e+00  1.911524e-01 -4.210315e-08 
 3.069022e+00  1.911524e-01 -4.220021e-08 
 3.076097e+00  1.911524e-01 -4.229749e-08 
 3.083188e+00  1.911524e-01 -4.239500e-08 
 3.090295e+00  1.911524e-01 -4.249273e-08 
 3.097419e+00  1.911524e-01 -4.259068e-08 
 3.104560e+00  1.911524e-01 -4.268887e-08 
 3.111716e+00  1.911524e-01 -4.278727e-08 
 3.118890e+00  1.911524e-01 -4.288591e-08 
 3.126079e+00  1.911524e-01 -4.298477e-08 
 3.133286e+00  1.911524e-01 -4.308386e-08 
 3.140509e+00  1.911524e-01 -4.318318e-08 
 3.147748e+00  1.911524e-01 -4.328273e-08 
 3.155005e+00  1.911524e-01 -4.338250e-08 
 3.162278e+00  1.911524e-01 -4.348251e-08 
 3.169567e+00  1.911524e-01 -4.358275e-08 
 3.176874e+00  1.911524e-01 -4.368322e-08 
 3.184198e+00  1.911524e-01 -4.378392e-08 
 3.191538e+00  1.911524e-01 -4.388485e-08 
 3.198895e+00  1.911524e-01 -4.398601e-08 
 3.206269e+00  1.911524e-01 -4.408741e-08 
 3.213661e+00  1.911524e-01 -4.418904e-08 
 3.221069e+00  1.911524e-01 -4.429091e-08 
 3.228494e+00  1.911524e-01 -4.439301e-08 
 3.235937e+00  1.911524e-01 -4.449535e-08 
 3.243396e+00  1.911524e-01 -4.459792e-08 
 3.250873e+00  1.911524e-01 -4.470073e-08 
 3.258367e+00  1.911524e-01 -4.480378e-08 
 3.265878e+00  1.911524e-01 -4.490706e-08 
 3.273407e+00  1.911524e-01 -4.501058e-08 
 3.280953e+00  1.911524e-01 -4.511434e-08 
 3.288516e+00  1.911524e-01 -4.521834e-08 
